comment_id,video_id,thread_id,parent_comment_id,is_reply,author_display_name,text_original,clean_text,comment_like_count,published_at,product_categories,video_context,demand_signals,priority_level,title,channel_title,description,view_count,engagement_rate,video_url,search_keyword,fetched_by,signal,confidence,reason
UgzqKhU6DCtWdgIDAMN4AaABAg,_qlFsngB_EQ,UgzqKhU6DCtWdgIDAMN4AaABAg,,False,@Ishanga7percent,Can you please share your s26 ultra phone cover name and online purchase link .,can you please share your s26 ultra phone cover name and online purchase link .,0,2026-04-24 14:51:40+00:00,camera_optics|tools_equipment|general_protection,general,general,general,Samsung S26 Ultra - Best Camera Settings for Video and Photos!,Steven Divish,"This is a practical, in-depth tutorial for the Samsung Galaxy S26 Ultra powered by the Snapdragon 8 Elite Gen 5 Mobile Platform for Galaxy.
We'll start with the essential photo settings and composition tools, then move into more advanced controls like autofocus tracking, resolution choices, and how the Qualcomm Spectra ISP + Neural Processing Unit work together for real-time scene optimization.
You’ll also see how the new Virtual Reflector works, which framerate to choose for video, and a full breakdown of APV LOG, including how it differs from HEVC and when to use each format.

Gear I Used in This video:
Freewell x StevenDivish Anamorphic Lens - http://bit.ly/4hgBHu7 
S26 Ultra Kevlar Case - https://bit.ly/3N5JOPd

Finally, I show two workflows for editing APV LOG footage: one directly on the S26 Ultra, and one on a computer for full professional control.

Timecodes:
00:00 - Shot on S26 Ultra
PART 1 (Photography Settings)
00:55 - Photo Settings for S26 Ultra Explained
01:35 - Composition Guide Setting
02:07 - Autofocus and Filters (SNAPDRAGON Qualcomm Spectra ISP and Qualcomm Hexagon NPU Neural Processing)
03:35 - Camera Assistant (Lenses, Focus, Resolution)
05:34 - Advanced Photo Controls on S26 Ultra Explained
07:25 - Scanning and Processing Settings (SNAPDRAGON on-device processing)
09:00 - What resolution to use for photos on S26 Ultra?
10:07 - Virtual Reflector on S26 Ultra Tutorial (SNAPDRAGON real-time processing)
11:04 - Editing with SPen on S26 Ultra
PART 2 (Video Settings)
11:52 - Video Settings
12:05 - Video Resolution HD or 4k Explained
12:30 - Video Framerate (30FPS or 60 FPS)
12:58 - Video Format (Bitrate, HDR, LOG) on S26 Ultra
14:19 - Samsung LUTS for S26 Ultra Videos
15:01 - APV Videos Explained
16:30 - APV Video Settings (LQ vs HQ vs HEVC)
17:50 - Should you choose LOG or HDR for videos?
18:52 - APV Editing (2 ways: on a phone or a laptop)

Make sure to subscribe and like this video it took a lot of time and effort to make this episode. Thank you for your support!

#SponsoredBySnapdragon #s26ultra",173798,43.13,https://www.youtube.com/watch?v=_qlFsngB_EQ,camera best case for,dashboard_user,no_signal,0.95,The comment asks for a phone cover name and link. Phone covers are explicitly excluded from the target product scope.
UgxHuAsRxdmBRxHm3b54AaABAg,q1n1HRnD4IE,UgxHuAsRxdmBRxHm3b54AaABAg,,False,@GlockAholic76,"Be honest… is the 15-round mag setup actually worth it, or are you sacrificing reliability for capacity?","be honest is the 15 round mag setup actually worth it, or are you sacrificing reliability for capacity?",0,2026-04-24 14:46:43+00:00,collectibles,tutorial,review_comparison,general,New Glock 43x 15-round Mag Setup Worth It?  #PSAMicroDagger #EDC #SLR #glock43xmos,GlockAholic76,"Are SLR Rifleworks metal baseplates the upgrade your PSA Micro Dagger 15-round magazines need for your Glock 43X or Glock 48?

In this video, we break down build quality, real-world performance, and whether these premium baseplates actually improve reliability, grip, and overall usability—or if they’re just another overhyped accessory.

We tested these with real range time, real carry considerations, and zero fluff. If you’re running a 43X or 48 and looking to maximize capacity and control, this is one upgrade you need to understand before buying.

👇 Drop your setup in the comments—what are you running on your 43X/48?
Welcome to GlockAholic76 — a no-drama, no-hype, real-world review channel focused on honest firearm and equipment reviews, range experience, and practical gear discussions.

“GlockAholic76” is a registered trademark in the U.S.A., patent pending, and our videos are copyright-protected.

This channel is about what actually works, not marketing fluff, just time behind the trigger.

You’ll find:
• Glock Pistol and other reviews & comparisons
• Real-world shooting impressions
• Optics & gear breakdowns
• Honest pros, cons, and lessons learned
• The occasional fun or personality-driven video (life’s too short to be boring)

Everything here is educational, experience-based, and family-friendly.
All firearms are handled safely and legally, and content is for informational purposes only.

If you’re looking for:
Practical insight
Calm, unbiased opinions
Drama-free firearm content
You’re in the right place.

Thanks for watching, and thanks for being part of the GlockAholic76 community.

Train smart. Shoot often. Stay ready.
— GlockAholic76",4651,27.09,https://www.youtube.com/watch?v=q1n1HRnD4IE,DSLR EDC setup,dashboard_user,no_signal,0.95,The comment asks about the reliability of a firearm magazine setup. It does not mention any storage or protective product.
Ugz918rmCBn1-xSMEht4AaABAg,bgcUT0SKs14,Ugz918rmCBn1-xSMEht4AaABAg,,False,@MyurrDurr,"I have the Echo Mini and I love it 💜
It's basically acting like an iPod Shuffle for me... I switch it on, plug my IEMs in and press play, enable shuffle and just don't interact outside of volume changes if the songs get louder","i have the echo mini and i love it it s basically acting like an ipod shuffle for me... i switch it on, plug my iems in and press play, enable shuffle and just don t interact outside of volume changes if the songs get louder",1,2026-04-24 14:17:12+00:00,camera_optics|digital_accessories|gaming|travel_outdoor|collectibles|audio|general_protection,general,general,general,My Everyday Carry Tech - EDC 2026!,Byte Review,"My EDC tech for 2026! This is every piece of tech I carry with me when I leave the house, phones, headphones, gaming devices, watches, etc! Enjoy!

🏙️ Byte Review Stickers - https://kirokustudio.co.uk/product-category/physical/stickers/
📸 Follow me on IG : https://www.instagram.com/bytereview
-
⌚️ Check out Britt's channel - https://www.youtube.com/@BrittPearceWatches
📼 Echo Mini video - https://youtu.be/XaTRhWazMPs


⚡ Featured :

• iPhone 17 Pro Max - https://geni.us/JiUK
• SnowSky Echo Mini - https://geni.us/jX2zQx
• Nothing Headphone (1) - https://geni.us/zbqpG0
• Ridge Wallet - https://geni.us/5uu2HQ7
• Nomad Tracking Card - https://geni.us/xSLAK
• Ridge Keyholder - https://geni.us/maAEbsF
• Orbitkey Ring - https://geni.us/gl1kl
• Orbitkey Key Organiser - https://bit.ly/3e6PB2e
• Olight iMini 2 Torch - https://geni.us/36861S
• Orbitkey Travel Sling - https://geni.us/Buc4e
• MOFT Snap on Tripod - https://moftinc.pxf.io/c/2523668/2790346/31698
• Ulanzi MA30 Tripod - https://geni.us/XwZZNCU
• Long Weekend Bag - https://bit.ly/3E8DvpN
• Apple Silicone Case - https://geni.us/EPwm59Z
• Anker MagGo Charger - https://geni.us/nJ6YMC
• DJI Osmo Pocket 3 - https://geni.us/Xh31d9l
• Sony A7C ii - https://geni.us/xpXLIKM
• Sony G 24mm 2.8 - https://geni.us/jz6QFh2

📼 Timestamps :

• 0:00 - iPhone 17 Pro Max 6 months later
• 2:27 - I ditched spotify for this...
• 3:45 - Headphones I grew to like
• 4:34 - Wallet & keys with tracking!
• 6:41 - Sweet little torch
• 7:43 - New watches, Tudor, Grand Seiko!
• 9:20 - A better sling bag
• 10:36 - My new favourite iPhone accessory
• 11:45 - I LOVE this wireless charger
• 12:47 - AirPods 3 are...
• 13:42 - Travel Bag of dreams
•14:30 - Retro console of choice
• 15:07 - Favourite vlog filming camera 
• 16:31 - Goodbye Fujifilm X100VI...

• 🎵 Music used - https://www.epidemicsound.com/referral/knr9ry

• Links provided are affiliated & help support the channel •

#edc #everdaycarry #edc2026",70620,36.9,https://www.youtube.com/watch?v=bgcUT0SKs14,camera everyday carry,dashboard_user,no_signal,0.9,The comment discusses using an Echo Mini as an iPod Shuffle. It does not reference any storage or protective product.
Ugyr_i20GAR283zFMzZ4AaABAg.AVz1GKQgY9rAVzc-wUuv-x,_qaMbiz5fqQ,Ugyr_i20GAR283zFMzZ4AaABAg,Ugyr_i20GAR283zFMzZ4AaABAg,True,@BEST1MOBILEACCESORIESCOVERVALA,"Vivo V70 / V70 Elite 5G 💯 Best Quality New Trending Crystal MagSafe Back Cover - Vivo V70/ V70 Elite
https://youtu.be/QD6KW6s2Zu0",vivo v70 v70 elite 5g best quality new trending crystal magsafe back cover vivo v70 v70 elite,0,2026-04-24 14:14:06+00:00,general_protection,general,general,general,Vivo V70 / V70 Elite Best Looking 👀New Trending Crystal MagSafe Back Cover #vivov70 #vivov70elite,BEST1 MOBILE ACCESORIES COVERVALA,,21242,14.83,https://www.youtube.com/watch?v=_qaMbiz5fqQ,camera best case for,dashboard_user,no_signal,0.95,The comment promotes a phone back cover. Phone covers are explicitly excluded from the target product scope.
UgzidiG24cSekXdyUzh4AaABAg,J74PqmPW4cc,UgzidiG24cSekXdyUzh4AaABAg,,False,@yourboyelgin,"I love your content, brother, and I also want to say that I love your Gunpla and figures in the background. I am a huge anime and Japanese culture nerd myself.","i love your content, brother, and i also want to say that i love your gunpla and figures in the background. i am a huge anime and japanese culture nerd myself.",1,2026-04-24 13:36:05+00:00,digital_accessories|collectibles|general_protection,tutorial,general,general,Amazon Budget Pistol Setup You’ll Actually Use (And What to Skip for Your EDC),Doug Johnson,"If you carry to protect your family, you probably think about providing for them too. That's what The Modern Provider Podcast is about, check it out here: https://www.youtube.com/watch?v=y5WG1ojh4jQ

Want the full breakdown of how I use YouTube to build real income around our family? Watch my free masterclass here: https://dougjohnsonofficial.com/free-training

Get the Osight SE on Sale Now (thanks Osight for sponsoring the video!)
Purchase here:
Osight Store: https://www.osight.com/s/MBXO49
Amazon: https://amzn.to/4vDuYRr
Sale Period: April 17th, 10:00 AM EDT – April 24th, 11:59 PM EDT

Amazon Gear I Recommend in the Video
Osight SE Green: https://amzn.to/4vDuYRr
Alien Gear Photon: https://amzn.to/4mENViO
Streamlight TLR-7 HL-X: https://amzn.to/4mENViO
Glock 19 Magwell: https://amzn.to/4tTtWiu
Feyachi Light: https://amzn.to/42cilzo
Snap Caps: https://amzn.to/4mDJgNP

Brothers: Not everybody has the budget for top-tier concealed carry gear, and not everybody needs the most expensive setup on the market. But at the same time, Amazon is full of absolute garbage when it comes to optics, holsters, lights, and other gun-related accessories. So in this video, I put together a budget Amazon CCW / EDC setup to see what’s actually worth buying, what’s surprisingly decent, and what should probably stay in the cart forever.

I tested some of the highest-rated and cheapest options I could find across the three essentials: pistol lights, holsters, and optics. Some of it was exactly as sketchy as expected, some of it was better than I thought, and a few products actually felt like something a normal person could realistically use without spending a fortune. I also compared a few of these budget options against the gear I normally carry so there’s a real point of reference instead of just random Amazon gambling.

If you’ve ever wondered whether there’s such a thing as budget CCW gear that’s actually usable, this video is for you. Drop a comment with your favorite hidden Amazon gun gear finds, let me know what I missed, and if this video does well maybe I’ll do a round two with even more weird budget gear. Big thanks to Osight for sponsoring part of this video and sending over the Osight SE for comparison.

Timestamps:
0:00 The Problem With Cheap CCW Gear
0:59 Building the Ultimate Budget Amazon Setup
3:08 Cheap Amazon Lights Put to the Test
7:33 The Amazon Holster Test
12:00 Budget Amazon Optics
13:20 Sponsored: Osight SE Comparison
18:22 Random Amazon Finds That Surprised Me
22:05 Secret Amazon Banger?

Business Inquiries: doug@dougjohnsonofficial.com
Or email me if you have questions about anything too!

If for some reason you wanted to mail me something:
1 League # 61581
Irvine, CA 92602

UPDATED Gear link list, it's too long for the description: https://dougjohnsonofficial.com/gear-links

Links:
Gear I run: https://dougjohnsonofficial.com/gear-links
I'm on IG: https://www.instagram.com/dougjohnsonofficial/
My other channel: https://www.youtube.com/watch?v=YjVx1s7UcO4
Also check out my wife's channel and how we make a living online: https://www.youtube.com/playlist?list=PL2_l6jBJYHpFIUWX1GpDJyHpwA1dECLOf
Free YouTube Training: https://dougjohnsonofficial.com/free-training-g?utm_source=youtube&utm_campaign=firearms
Make sure you carry less-lethal as well, get some POM! https://alnk.to/af1XObU
Get vidIQ to grow your channel faster! 🚀
https://vidiq.com/2a0

Disclaimer:
This video is for educational and discussion purposes only. Nothing in this video should be taken as legal advice, training, or instruction on the use of firearms. Laws vary by state and locality — always know and follow the laws where you live.

All firearms shown are unloaded and handled safely. No endorsement of violence is intended. Carrying a firearm is a serious responsibility that requires proper training, judgment, and compliance with all applicable laws.

This video reflects my personal experiences and opinions only.",21824,45.68,https://www.youtube.com/watch?v=J74PqmPW4cc,camera lens EDC setup,dashboard_user,no_signal,0.98,The comment compliments the video creator and mentions Gunpla and figures in the background. It does not express any need for storage or protective products.
UgwSnXmAh1MF0siaCD14AaABAg,CiaTDj-JmlI,UgwSnXmAh1MF0siaCD14AaABAg,,False,@joswavy,Putting your camera bag in your checked luggage is crazy 😭,putting your camera bag in your checked luggage is crazy,5,2026-04-24 13:28:21+00:00,camera_optics|digital_accessories|travel_outdoor|audio|general_protection,general,general,general,What's in my camera bag for 2026,Mitch Lally,"Thanks to Storyblocks for sponsoring this video. Get 15% off any annual plan for a limited time, only available through this link: https://www.storyblocks.com/mitchlally

📸  My Lightroom Profiles: https://www.mitchlally.com/presets/

🔧 My Gear

Main Photography Camera: https://geni.us/x-e5
Main Video Camera: https://geni.us/zv-e1

My Favourite Lens: https://geni.us/viltrox25
My Everyday Lens: https://geni.us/fuji27
Main Video Lens: https://geni.us/sony2450-28

Camera Strap: https://geni.us/9ll4S
Short Strap: https://cleversupply.co/en-au/products/ioe-short-strap
SD Cards I Use: https://geni.us/lexarsd128

On Camera Audio: https://geni.us/j0veiA
Rode Wireless Pro: https://geni.us/rode-pro
My Favourite Lav Mic: https://geni.us/Akwok
Voiceover Mic: https://geni.us/rode-voiceover

Travel Tripod: https://geni.us/HFnPEtY
Reflector (must have): https://geni.us/Aq02H
ND: https://geni.us/nisindfilter
CPL: https://geni.us/nisicpl
BlackMist: https://geni.us/nisiblack
My Camera Bag: https://geni.us/thinkbag
Best Editing Hard Drive: https://geni.us/ssd-editing

🐇 I use Narrative Select to speed up my workflow: https://mitchlally.com/nrrtv
👨🏽‍💻 I use Squarespace to build my websites: https://mitchlally.com/squspc
🎧 Get a free trial of the best music for your videos: https://fm.pxf.io/mlallyfreetrial

*** Clicking any of these links above helps support my channel as I get a little commission from each link used (and doesn't cost you any extra!) ***

Follow me on Instagram:
https://www.instagram.com/mitchlally

Get in touch (Business only): 
mitch@mitchlally.com",8886,31.17,https://www.youtube.com/watch?v=CiaTDj-JmlI,camera lens hard case,dashboard_user,usage_scenario,0.8,"The comment expresses concern about putting a camera bag in checked luggage, implying a need for protective storage during travel. While it does not explicitly demand a product, it highlights a usage scenario where protection is critical."
UgxYRi24LJsxbJx3daF4AaABAg,bgcUT0SKs14,UgxYRi24LJsxbJx3daF4AaABAg,,False,@fierrosxcelular,"As much as you love your whatever iPhone, and how much you love its cameras, right now there's at least two alternatives that would smoke the 17P. Xiaomi 17 Ultra by Leica, and Vivo X300 Pro. Things is, no one truly tries different ecosystem, so it always fall into the same phone, and the same phone next year, and so on. Not hating on your content, just my two cents on tech reviewing as a whole.","as much as you love your whatever iphone, and how much you love its cameras, right now there s at least two alternatives that would smoke the 17p. xiaomi 17 ultra by leica, and vivo x300 pro. things is, no one truly tries different ecosystem, so it always fall into the same phone, and the same phone next year, and so on. not hating on your content, just my two cents on tech reviewing as a whole.",0,2026-04-24 10:11:38+00:00,camera_optics|digital_accessories|gaming|travel_outdoor|collectibles|audio|general_protection,general,general_question,general,My Everyday Carry Tech - EDC 2026!,Byte Review,"My EDC tech for 2026! This is every piece of tech I carry with me when I leave the house, phones, headphones, gaming devices, watches, etc! Enjoy!

🏙️ Byte Review Stickers - https://kirokustudio.co.uk/product-category/physical/stickers/
📸 Follow me on IG : https://www.instagram.com/bytereview
-
⌚️ Check out Britt's channel - https://www.youtube.com/@BrittPearceWatches
📼 Echo Mini video - https://youtu.be/XaTRhWazMPs


⚡ Featured :

• iPhone 17 Pro Max - https://geni.us/JiUK
• SnowSky Echo Mini - https://geni.us/jX2zQx
• Nothing Headphone (1) - https://geni.us/zbqpG0
• Ridge Wallet - https://geni.us/5uu2HQ7
• Nomad Tracking Card - https://geni.us/xSLAK
• Ridge Keyholder - https://geni.us/maAEbsF
• Orbitkey Ring - https://geni.us/gl1kl
• Orbitkey Key Organiser - https://bit.ly/3e6PB2e
• Olight iMini 2 Torch - https://geni.us/36861S
• Orbitkey Travel Sling - https://geni.us/Buc4e
• MOFT Snap on Tripod - https://moftinc.pxf.io/c/2523668/2790346/31698
• Ulanzi MA30 Tripod - https://geni.us/XwZZNCU
• Long Weekend Bag - https://bit.ly/3E8DvpN
• Apple Silicone Case - https://geni.us/EPwm59Z
• Anker MagGo Charger - https://geni.us/nJ6YMC
• DJI Osmo Pocket 3 - https://geni.us/Xh31d9l
• Sony A7C ii - https://geni.us/xpXLIKM
• Sony G 24mm 2.8 - https://geni.us/jz6QFh2

📼 Timestamps :

• 0:00 - iPhone 17 Pro Max 6 months later
• 2:27 - I ditched spotify for this...
• 3:45 - Headphones I grew to like
• 4:34 - Wallet & keys with tracking!
• 6:41 - Sweet little torch
• 7:43 - New watches, Tudor, Grand Seiko!
• 9:20 - A better sling bag
• 10:36 - My new favourite iPhone accessory
• 11:45 - I LOVE this wireless charger
• 12:47 - AirPods 3 are...
• 13:42 - Travel Bag of dreams
•14:30 - Retro console of choice
• 15:07 - Favourite vlog filming camera 
• 16:31 - Goodbye Fujifilm X100VI...

• 🎵 Music used - https://www.epidemicsound.com/referral/knr9ry

• Links provided are affiliated & help support the channel •

#edc #everdaycarry #edc2026",70620,36.9,https://www.youtube.com/watch?v=bgcUT0SKs14,camera everyday carry,dashboard_user,no_signal,0.95,The comment compares smartphone cameras and criticizes tech reviewing habits. It does not mention any storage or protective product.
UgzcnNqlJKA1KIAL7vZ4AaABAg,PZwO0s0XixM,UgzcnNqlJKA1KIAL7vZ4AaABAg,,False,@abbeystump,Tip when you fall drop like a bag of potatoes.Might get some bruising but no breaks..,tip when you fall drop like a bag of potatoes.might get some bruising but no breaks..,5,2026-04-24 10:09:10+00:00,camera_optics|travel_outdoor|tools_equipment,general,general,general,Insta360's Best Feature,Justin & Jess,"I took a nasty fall in Zion and shattered my wrist bones—and my Insta360 X5 lens took the hit with me. 🤦‍♂️ Usually, a scratched 360 lens means the camera is toast, but the X5 is a game changer.
In this video, I show you how to swap out damaged lenses for just $45 using the official replacement kit. It’s a total lifesaver for travel creators!

#Insta360X5 #ActionCamera #Camerarepair #Insta360 #TravelGear #AdventurePhotography",14699,38.64,https://www.youtube.com/watch?v=PZwO0s0XixM,camera damaged,dashboard_user,no_signal,0.98,The comment gives a tip about falling safely. It does not relate to any storage or protective product.
UgxAPP3J8ekGx-AXXzF4AaABAg.AVylZD3wZEVAVz9-HjAtuE,PZwO0s0XixM,UgxAPP3J8ekGx-AXXzF4AaABAg,UgxAPP3J8ekGx-AXXzF4AaABAg,True,@Just_aimGD,"@JustinandJesswell a camera that I recommend that is better than the Insta, Is the dji osmo 360","justinandjesswell a camera that i recommend that is better than the insta, is the dji osmo 360",0,2026-04-24 09:51:51+00:00,camera_optics|travel_outdoor|tools_equipment,general,review_comparison,general,Insta360's Best Feature,Justin & Jess,"I took a nasty fall in Zion and shattered my wrist bones—and my Insta360 X5 lens took the hit with me. 🤦‍♂️ Usually, a scratched 360 lens means the camera is toast, but the X5 is a game changer.
In this video, I show you how to swap out damaged lenses for just $45 using the official replacement kit. It’s a total lifesaver for travel creators!

#Insta360X5 #ActionCamera #Camerarepair #Insta360 #TravelGear #AdventurePhotography",14699,38.64,https://www.youtube.com/watch?v=PZwO0s0XixM,camera damaged,dashboard_user,no_signal,0.95,The comment recommends a different camera model (DJI Osmo 360) over Insta360. It does not mention any storage or protective product.
UgwqTo_0PGtVUhanci54AaABAg.AVxMYZpPQzOAVyqYiFnXWF,NJq7lfTiMoQ,UgwqTo_0PGtVUhanci54AaABAg,UgwqTo_0PGtVUhanci54AaABAg,True,@pratikpanchmatia,@themichaelevins love your videos because of you as a person ❤ keep up the good work,themichaelevins love your videos because of you as a person keep up the good work,0,2026-04-24 07:01:56+00:00,camera_optics|digital_accessories|travel_outdoor|audio|general_protection,review,general,general,Paris Travel Carry Review - After The Trip,The Michael Evins,"Reviewing the travel carry for my first international trip to Paris, France.

CONTENTS:
00:00 - Intro + Initial thoughts
00:59 - The Bag
04:07 - Cameras
06:54 - DJI Camera
11:22 - Power Banks
15:52 - Headphones
18:15 - Hip-Pack
19:46 - Power Banks
21:55 - Outro

You can find me here:
BUSINESS inquiries  |  hello@themichaelevins.com
Instagram  |  https://www.instagram.com/themichaelevins
Threads  |  https://www.threads.net/@themichaelevins

Gear I Use - https://kit.co/themichaelevins

My Editing program (DaVinci Resolve)

#leica #leicacamera #travel #traveling",4345,39.59,https://www.youtube.com/watch?v=NJq7lfTiMoQ,camera lens everyday carry,dashboard_user,no_signal,0.98,This is a general compliment to the video creator. It contains no reference to storage or protective products.
UgxeoouIqNV1KnFZTTV4AaABAg,aEQENKSmlbA,UgxeoouIqNV1KnFZTTV4AaABAg,,False,@AustinSmith-Photography,I am genuinely curious what is your everyday carry for photography?,i am genuinely curious what is your everyday carry for photography?,1,2026-04-24 03:45:52+00:00,camera_optics,review,storage_travel|general_question,medium,Sony A7C II Review – Is This the Perfect Everyday Camera?,Austin Smith,"Sony A7C II Review – The Perfect Everyday Camera?

In this video, I take a deep dive into the Sony A7C II and share my real-world experience using it as a daily carry camera. I’ve been seriously impressed with how compact and lightweight it is without sacrificing performance—making it a great option for anyone who wants full-frame quality in a smaller setup.

One feature I’ve really enjoyed is the 2.35:1 aspect marker setting, which gives photos a cinematic, movie-like feel right in-camera. It’s a small detail, but it adds a lot creatively if you like that widescreen look.

That said, no camera is perfect. I also go over some of the downsides and limitations I’ve noticed after using it, so you can decide if it’s the right fit for you.

If you’re considering the A7C II or looking for a versatile everyday camera, this review should help you out.

Let me know your thoughts in the comments, and don’t forget to like and subscribe for more gear reviews!

#sonya7cii  #camerareview  #sonyalpha  #photographygear  #everydaycarrygear  #fullframe 
00:00 – Intro

PROS

00:41 – Anti-Dust Function
01:43 – Lightweight
02:51 – Low Profile Design
03:11 – Flip Screen
03:53 – 33 Megapixels
04:49 – Looks Sexy
05:55 – Updated Menu System
06:23 – 2.35:1 Aspect Marker
08:13 – Log 4:2:2 10-bit
08:53 – Works With Any Style

CONS
10:42 – Viewfinder Issues
11:33 – Small Grip
12:33 – Battery Drains Fast

13:57 – Final Thoughts",1479,31.1,https://www.youtube.com/watch?v=aEQENKSmlbA,camera lens everyday carry,dashboard_user,no_signal,0.9,"The comment asks about the creator's everyday carry for photography. While 'everyday carry' could imply gear organization, the comment is too vague to indicate a specific need for a storage or protective product."
Ugwo9NAL0s7K1yHe_vt4AaABAg,6Uehk0ya9AU,Ugwo9NAL0s7K1yHe_vt4AaABAg,,False,@tarif_rajput,"Vivo has a 400mm, while oppo has 300mm, so why the heck is it bigger? ☠️","vivo has a 400mm, while oppo has 300mm, so why the heck is it bigger?",1,2026-04-24 03:31:01+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user,no_signal,0.98,The comment compares lens sizes between phone brands. It does not relate to any storage or protective product.
UgzhQdvUkm8OG2zgMRR4AaABAg,bgcUT0SKs14,UgzhQdvUkm8OG2zgMRR4AaABAg,,False,@strangebaaza,10:36 try Bellroy for slings. I love them. Another Australian brand haha,10 36 try bellroy for slings. i love them. another australian brand haha,0,2026-04-24 03:13:57+00:00,camera_optics|digital_accessories|gaming|travel_outdoor|collectibles|audio|general_protection,general,general,general,My Everyday Carry Tech - EDC 2026!,Byte Review,"My EDC tech for 2026! This is every piece of tech I carry with me when I leave the house, phones, headphones, gaming devices, watches, etc! Enjoy!

🏙️ Byte Review Stickers - https://kirokustudio.co.uk/product-category/physical/stickers/
📸 Follow me on IG : https://www.instagram.com/bytereview
-
⌚️ Check out Britt's channel - https://www.youtube.com/@BrittPearceWatches
📼 Echo Mini video - https://youtu.be/XaTRhWazMPs


⚡ Featured :

• iPhone 17 Pro Max - https://geni.us/JiUK
• SnowSky Echo Mini - https://geni.us/jX2zQx
• Nothing Headphone (1) - https://geni.us/zbqpG0
• Ridge Wallet - https://geni.us/5uu2HQ7
• Nomad Tracking Card - https://geni.us/xSLAK
• Ridge Keyholder - https://geni.us/maAEbsF
• Orbitkey Ring - https://geni.us/gl1kl
• Orbitkey Key Organiser - https://bit.ly/3e6PB2e
• Olight iMini 2 Torch - https://geni.us/36861S
• Orbitkey Travel Sling - https://geni.us/Buc4e
• MOFT Snap on Tripod - https://moftinc.pxf.io/c/2523668/2790346/31698
• Ulanzi MA30 Tripod - https://geni.us/XwZZNCU
• Long Weekend Bag - https://bit.ly/3E8DvpN
• Apple Silicone Case - https://geni.us/EPwm59Z
• Anker MagGo Charger - https://geni.us/nJ6YMC
• DJI Osmo Pocket 3 - https://geni.us/Xh31d9l
• Sony A7C ii - https://geni.us/xpXLIKM
• Sony G 24mm 2.8 - https://geni.us/jz6QFh2

📼 Timestamps :

• 0:00 - iPhone 17 Pro Max 6 months later
• 2:27 - I ditched spotify for this...
• 3:45 - Headphones I grew to like
• 4:34 - Wallet & keys with tracking!
• 6:41 - Sweet little torch
• 7:43 - New watches, Tudor, Grand Seiko!
• 9:20 - A better sling bag
• 10:36 - My new favourite iPhone accessory
• 11:45 - I LOVE this wireless charger
• 12:47 - AirPods 3 are...
• 13:42 - Travel Bag of dreams
•14:30 - Retro console of choice
• 15:07 - Favourite vlog filming camera 
• 16:31 - Goodbye Fujifilm X100VI...

• 🎵 Music used - https://www.epidemicsound.com/referral/knr9ry

• Links provided are affiliated & help support the channel •

#edc #everdaycarry #edc2026",70620,36.9,https://www.youtube.com/watch?v=bgcUT0SKs14,camera everyday carry,dashboard_user,supply_recommendation,0.85,"The comment recommends Bellroy slings (a type of bag/sling for carrying items). Slings are professional storage products for everyday carry, and the comment explicitly recommends the brand."
UgwqTo_0PGtVUhanci54AaABAg.AVxMYZpPQzOAVyILYZwkTo,NJq7lfTiMoQ,UgwqTo_0PGtVUhanci54AaABAg,UgwqTo_0PGtVUhanci54AaABAg,True,@themichaelevins,That’s should be enough for me. I really appreciate the input. If I kill my phone 1.7x in one day we have a bigger issue. lol 😂,that s should be enough for me. i really appreciate the input. if i kill my phone 1.7x in one day we have a bigger issue. lol,0,2026-04-24 01:54:18+00:00,camera_optics|digital_accessories|travel_outdoor|audio|general_protection,review,general,general,Paris Travel Carry Review - After The Trip,The Michael Evins,"Reviewing the travel carry for my first international trip to Paris, France.

CONTENTS:
00:00 - Intro + Initial thoughts
00:59 - The Bag
04:07 - Cameras
06:54 - DJI Camera
11:22 - Power Banks
15:52 - Headphones
18:15 - Hip-Pack
19:46 - Power Banks
21:55 - Outro

You can find me here:
BUSINESS inquiries  |  hello@themichaelevins.com
Instagram  |  https://www.instagram.com/themichaelevins
Threads  |  https://www.threads.net/@themichaelevins

Gear I Use - https://kit.co/themichaelevins

My Editing program (DaVinci Resolve)

#leica #leicacamera #travel #traveling",4345,39.59,https://www.youtube.com/watch?v=NJq7lfTiMoQ,camera lens everyday carry,dashboard_user,no_signal,0.95,The comment responds to a previous discussion about phone battery life. It does not mention any storage or protective product.
UgwLAYJ87XbY2JiE3k94AaABAg,6Uehk0ya9AU,UgwLAYJ87XbY2JiE3k94AaABAg,,False,@houcineanb623,Of course the black one is bigger 🤦,of course the black one is bigger,0,2026-04-24 01:47:02+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user,no_signal,0.95,"The comment is a casual observation about the size of a black phone variant. It does not express any need, complaint, or interest related to professional storage or protective products."
